chr	start	stop	name	mrF-L5-s1_S10	mrF-L5-s2_S11	mrF-L5-s3_S12	mrF-L5-t1_S7	mrF-L5-t2_S8	mrF-L5-t3_S9	mrF-N12-s1_S4	mrF-N12-s2_S5	mrF-N12-s3_S6	mrF-N12-t1_S1	mrF-N12-t2_S2	mrF-N12-t3_S3	mrM-L5-s1_S22	mrM-L5-s2_S23	mrM-L5-s3_S24	mrM-L5-t1_S19	mrM-L5-t2_S20	mrM-L5-t3_S21	mrM-N12-s1_S16	mrM-N12-s2_S17	mrM-N12-s3_S18	mrM-N12-t1_S13	mrM-N12-t2_S14	mrM-N12-t3_S15	
chr10	2715984	2716484	Amillepora16994	27	35	29	26	17	40	10	15	11	13	1	9	14	13	5	10	6	15	12	4	7	14	5	15
chr10	2724072	2724572	Amillepora16995	45	15	0	2	0	1	6	1	1	1	0	3	8	6	1	1	3	8	10	4	1	3	1	2
chr10	2829185	2829685	Amillepora17006	2	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	2	0	1	0
chr10	2817772	2818272	Amillepora17005	1	0	0	0	0	0	0	0	1	1	0	0	5	2	3	2	5	2	5	1	1	6	1	3
chr10	2803009	2803509	Amillepora17002	14	4	0	0	0	0	0	0	0	0	3	0	4	3	1	2	2	1	2	0	2	0	0	0
chr10	2853523	2854023	Amillepora17007	2	0	0	0	0	0	0	0	0	0	0	1	2	1	0	2	2	1	4	0	0	1	0	0
chr10	2865218	2865718	Amillepora17009	6	1	0	0	0	0	1	0	0	2	3	0	2	1	1	3	0	2	5	1	0	0	2	1
chr10	2882264	2882764	Amillepora17010	8	0	0	0	0	0	2	0	0	0	1	0	7	2	1	1	3	1	3	0	1	1	0	3
chr10	2803032	2803532	Amillepora17001	15	4	0	0	0	0	0	0	0	0	3	0	4	3	2	1	2	1	1	0	2	0	0	0
chr10	2817381	2817881	Amillepora17004	18	4	0	1	0	0	0	0	2	4	1	0	1	1	1	1	1	3	2	1	1	4	1	0
chr10	2862137	2862637	Amillepora17008	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	1	0	0	0	0	2
chr10	2942768	2943268	Amillepora17016	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	2	2	0	0	1	0	1
chr10	2889060	2889560	Amillepora17011	0	0	0	2	0	0	0	0	0	0	0	0	1	3	2	3	0	4	2	0	0	1	0	1
chr10	2983250	2983750	Amillepora17021	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	7	2	0	0	1	0
chr10	2972207	2972707	Amillepora17018	6	0	0	0	0	1	1	0	0	0	0	0	10	4	0	1	2	3	0	0	0	0	3	6
chr10	2961492	2961992	Amillepora17017	2	0	0	0	2	0	0	0	0	2	2	0	2	4	4	1	0	1	3	0	0	2	0	1
chr10	2934995	2935495	Amillepora17015	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	2	1	0	0	1	0
chr10	2913896	2914396	Amillepora17013	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	1	0	0	0	0	1
chr10	2922763	2923263	Amillepora17014	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1
chr10	2899362	2899862	Amillepora17012	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
chr10	3030083	3030583	Amillepora17028	6	0	0	0	0	0	0	0	0	0	2	2	6	2	0	0	1	2	6	0	1	1	1	1
chr10	2972291	2972791	Amillepora17019	4	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	3	2	0	0	0	1	3	5
chr10	3013577	3014077	Amillepora17025	3	3	0	0	0	0	0	0	0	0	0	0	6	2	1	1	1	3	2	0	1	3	0	0
chr10	2980414	2980914	Amillepora17022	48	17	24	30	10	35	53	28	18	31	32	30	139	130	74	87	59	95	72	38	47	66	40	80
chr10	3013324	3013824	Amillepora17023	11	3	0	0	0	0	2	0	0	0	0	0	10	4	3	4	2	3	6	0	2	5	0	8
chr10	3044934	3045434	Amillepora17026	6	1	1	0	0	1	0	0	0	0	3	0	6	3	0	1	0	0	4	0	1	1	1	0
chr10	3058477	3058977	Amillepora17030	4	1	0	2	0	0	0	0	2	0	1	4	3	4	0	1	1	2	0	1	3	0	0	0
chr10	3055052	3055552	Amillepora17029	26	8	0	0	0	0	4	1	1	2	0	0	0	3	0	1	0	1	0	0	0	0	0	3
chr10	3151210	3151710	Amillepora17036	6	0	0	2	0	0	0	0	2	0	0	0	1	1	1	0	0	2	4	0	2	0	1	4
chr10	3165114	3165614	Amillepora17037	7	6	0	3	0	0	5	0	0	1	0	2	2	1	1	0	0	1	2	1	0	2	2	0
chr10	3135399	3135899	Amillepora17035	11	2	1	0	0	0	1	0	0	0	2	0	2	1	0	3	0	3	3	1	1	1	0	0
chr10	3124040	3124540	Amillepora17033	0	2	0	0	0	0	0	0	0	0	0	0	5	0	4	1	1	1	3	0	0	0	2	4
chr10	3142475	3142975	Amillepora17034	6	3	0	2	0	1	3	0	0	0	0	0	7	3	0	4	2	2	4	0	0	0	2	4
chr10	3094946	3095446	Amillepora17031	397	149	96	169	106	164	116	30	20	60	49	51	27	29	8	21	8	26	24	4	3	9	5	8
chr10	3248656	3249156	Amillepora17044	4	0	0	0	0	0	1	0	0	0	2	0	4	1	0	0	1	1	9	2	1	1	2	6
chr10	3213749	3214249	Amillepora17041	16	9	0	1	1	1	1	0	0	6	1	8	10	1	2	2	0	3	5	5	2	1	2	5
chr10	3203946	3204446	Amillepora17040	2	0	0	0	0	0	0	0	0	0	0	0	1	2	2	3	0	1	3	0	0	2	3	1
chr10	3194402	3194902	Amillepora17038	5	1	0	0	0	0	0	0	0	0	0	1	3	2	0	3	0	2	2	0	0	1	1	2
chr10	3221388	3221888	Amillepora17042	5	1	0	0	0	0	2	0	0	2	0	0	3	1	1	1	1	0	6	0	1	0	1	1
chr10	3211056	3211556	Amillepora17039	2	0	0	2	0	0	0	0	0	0	2	0	4	5	1	1	2	2	3	0	4	1	2	1
chr10	3234925	3235425	Amillepora17043	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	1	1	5
chr10	3273628	3274128	Amillepora17045	8	0	0	0	0	0	0	0	0	0	0	3	3	0	0	3	0	0	6	0	1	0	1	7
chr10	3313885	3314385	Amillepora17047	10	8	10	4	11	14	7	13	25	11	10	11	23	27	22	12	13	24	18	21	25	31	16	33
chr10	3280114	3280614	Amillepora17046	183	101	75	126	74	122	71	126	72	110	60	83	58	46	25	39	23	46	71	38	47	43	35	102
chr10	3327986	3328486	Amillepora17049	319	242	361	270	263	384	272	274	283	256	345	293	93	76	50	56	56	90	29	12	14	26	31	38
chr10	3326707	3327207	Amillepora17048	212	133	274	324	259	391	100	90	110	96	126	121	94	64	48	62	47	84	38	26	22	14	23	44
chr10	3480639	3481139	Amillepora17058	2	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	4	1	0	1	3	0
chr10	3408091	3408591	Amillepora17054	2	0	0	0	0	0	0	0	0	0	1	0	3	0	0	2	0	0	0	0	0	0	1	0
chr10	3474547	3475047	Amillepora17057	8	0	0	0	0	0	2	0	0	0	1	0	3	1	4	1	0	1	4	0	0	2	1	0
chr10	3437711	3438211	Amillepora17055	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0
chr10	3355197	3355697	Amillepora17050	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	1	0	2	2	0	0	1	1	2
chr10	3394711	3395211	Amillepora17051	23	24	8	18	13	10	5	5	4	2	2	9	32	41	26	26	27	29	20	27	24	14	24	34
chr10	3402636	3403136	Amillepora17053	10	3	1	2	0	0	5	0	0	2	4	0	6	6	4	2	2	2	6	5	7	5	1	5
chr10	3519326	3519826	Amillepora17060	0	1	0	0	0	2	0	0	0	0	0	0	3	1	0	1	0	1	2	0	2	0	2	2
chr10	3503042	3503542	Amillepora17059	0	0	0	1	0	0	4	4	0	3	5	3	0	0	0	0	0	0	4	1	2	1	4	5
chr10	3548713	3549213	Amillepora17064	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	0	3	0	0	0	0	2
chr10	3567829	3568329	Amillepora17066	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	0	0	0	0	0	1	0	2
chr10	3523292	3523792	Amillepora17061	27	3	0	0	2	0	3	0	0	0	0	0	2	1	3	1	1	0	1	0	1	1	0	1
chr10	3557362	3557862	Amillepora17065	12	2	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	2	1	2	0	0	0	1
chr10	3575949	3576449	Amillepora17067	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	3	0	1	1	1	3
chr10	3525503	3526003	Amillepora17062	14	2	0	1	0	0	0	0	0	0	0	2	1	1	1	1	0	0	2	1	1	2	0	2
chr10	3614563	3615063	Amillepora17068	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1
chr10	3620576	3621076	Amillepora17069	2	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	1	1	0	0	0	0	0	1
chr10	3780912	3781412	Amillepora17072	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr10	3779444	3779944	Amillepora17071	2	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	3	0	1	2	1	5
chr10	3772928	3773428	Amillepora17070	8	3	0	0	0	2	0	0	1	0	2	0	7	2	3	6	0	0	2	0	0	2	2	2
chr10	3858621	3859121	Amillepora17080	4	1	1	0	0	0	2	0	0	0	2	0	5	3	2	1	2	1	5	0	3	2	1	1
chr10	3839975	3840475	Amillepora17077	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	2	0	0	2	0	0	2	0	0
chr10	3858557	3859057	Amillepora17079	2	1	0	0	0	0	2	0	0	0	2	0	3	2	2	0	2	1	3	0	2	2	1	1
chr10	3839745	3840245	Amillepora17076	0	0	0	0	0	0	1	0	0	0	0	0	4	2	1	2	2	0	2	0	0	0	0	1
chr10	3792438	3792938	Amillepora17074	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	2
chr10	3815626	3816126	Amillepora17075	25	2	0	0	0	0	2	1	0	0	1	1	1	1	1	2	0	0	2	0	0	1	1	0
chr10	3787999	3788499	Amillepora17073	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	2	0	0	0	0	0
chr10	3933444	3933944	Amillepora17084	1	1	3	2	1	3	0	0	2	2	1	0	7	3	5	5	0	9	6	2	1	5	4	10
chr10	3947999	3948499	Amillepora17088	11	6	2	1	0	1	4	0	0	0	0	0	10	4	1	4	1	2	4	1	1	0	1	6
chr10	3918619	3919119	Amillepora17082	86	60	107	109	73	105	26	9	8	8	18	14	25	36	25	23	15	36	13	9	14	3	12	17
chr10	3944502	3945002	Amillepora17087	17	6	1	0	0	3	4	0	0	2	3	0	9	8	2	6	4	7	14	3	15	6	4	12
chr10	3939318	3939818	Amillepora17086	6	3	2	1	0	2	0	0	0	2	1	0	4	1	2	2	1	0	3	0	1	1	0	1
chr10	3969822	3970322	Amillepora17091	113	66	34	37	24	28	166	137	78	106	165	116	52	40	26	32	23	38	46	12	15	26	25	40
chr10	3930325	3930825	Amillepora17083	76	27	87	54	64	124	91	64	88	85	116	80	33	36	32	24	23	45	46	38	39	26	32	68
chr10	3893378	3893878	Amillepora17081	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0
chr10	3957523	3958023	Amillepora17089	2	3	0	4	0	0	1	0	0	0	0	0	4	0	2	0	0	0	3	0	0	1	1	3
chr10	3968334	3968834	Amillepora17090	6	3	0	0	0	0	1	0	0	1	2	0	1	0	2	3	1	2	1	1	1	1	1	3
chr10	3939153	3939653	Amillepora17085	6	3	1	1	0	3	0	0	0	1	2	0	3	1	1	2	1	0	3	0	1	1	0	1
chr10	4069527	4070027	Amillepora17099	167	33	20	7	6	5	19	32	27	17	30	12	30	40	24	23	14	35	50	41	51	42	52	90
chr10	4076777	4077277	Amillepora17100	3	0	0	0	0	0	0	0	0	0	0	0	7	4	3	7	2	7	7	4	0	4	5	7
chr10	4080706	4081206	Amillepora17101	1	0	0	0	0	0	2	0	0	0	0	0	1	1	2	3	0	0	4	0	0	1	0	1
chr10	4064502	4065002	Amillepora17098	24	2	2	0	0	2	5	0	0	3	0	0	3	2	1	2	0	0	2	0	0	0	0	1
chr10	3997939	3998439	Amillepora17092	0	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	1
chr10	4039519	4040019	Amillepora17096	39	5	0	1	0	0	3	0	0	1	3	4	3	2	2	2	1	2	6	0	0	0	2	2
chr10	4035877	4036377	Amillepora17095	66	29	4	12	8	21	5	7	1	6	2	4	13	13	4	9	9	5	4	0	3	3	2	7
chr10	4053862	4054362	Amillepora17097	471	333	461	477	349	457	253	260	90	317	393	280	172	164	86	118	95	123	92	61	73	66	80	144
chr10	4132129	4132629	Amillepora17106	1	0	0	2	0	0	0	0	0	0	0	0	8	1	2	2	1	1	2	1	0	3	0	2
chr10	4167404	4167904	Amillepora17110	16	2	0	0	0	0	2	0	0	0	1	0	4	0	1	1	0	1	2	0	0	1	0	0
chr10	4106173	4106673	Amillepora17103	23	4	0	1	0	3	3	2	0	0	2	0	3	2	3	2	1	0	1	1	0	4	0	4
chr10	4147829	4148329	Amillepora17108	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	1	1	1	5	0	1	0	2	2
chr10	4130957	4131457	Amillepora17105	50	30	10	22	17	16	27	16	4	20	20	23	155	155	114	137	82	147	118	102	108	101	95	191
chr10	4098716	4099216	Amillepora17102	0	0	0	0	0	0	2	0	0	0	0	0	3	1	1	1	2	3	4	0	0	1	0	2
chr10	4138561	4139061	Amillepora17107	43	8	1	1	0	0	3	0	0	0	6	0	4	0	0	1	0	2	1	0	1	0	1	2
chr10	4167259	4167759	Amillepora17109	15	2	0	0	1	0	2	0	0	0	2	0	3	2	0	0	0	0	2	0	0	1	0	1
chr10	4274147	4274647	Amillepora17117	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	1	0	0	0	0	0	0	1	1
chr10	4254850	4255350	Amillepora17115	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	1	0	0	0	2
chr10	4269018	4269518	Amillepora17116	19	8	1	0	0	0	0	2	3	5	0	0	8	9	1	5	3	6	6	2	2	3	3	5
chr10	4246883	4247383	Amillepora17114	0	0	0	0	0	0	0	0	0	2	0	1	3	1	0	1	2	1	5	0	0	4	0	2
chr10	4221761	4222261	Amillepora17113	15	0	0	0	0	2	2	0	0	0	0	2	7	2	2	4	0	1	1	1	0	2	0	2
chr10	4192329	4192829	Amillepora17111	1	2	0	0	0	0	0	0	0	0	0	0	1	3	0	2	0	1	2	4	0	2	1	0
chr10	4213255	4213755	Amillepora17112	26	1	4	0	0	0	1	0	0	0	2	0	6	3	2	1	2	1	1	1	2	0	0	1
chr10	4312497	4312997	Amillepora17120	83	217	285	129	248	289	4	3	4	6	1	6	66	82	57	47	57	92	8	6	4	7	4	13
chr10	4314005	4314505	Amillepora17121	306	343	177	200	180	289	11	24	44	19	24	19	94	111	82	94	89	115	5	9	7	9	7	13
chr10	4288878	4289378	Amillepora17118	345	244	208	294	189	307	46	109	103	122	36	78	197	172	112	124	98	157	80	38	51	44	37	99
chr10	4292863	4293363	Amillepora17119	109	79	116	85	61	123	124	52	24	73	88	89	59	33	27	41	21	34	66	21	33	37	26	58
chr10	4457607	4458107	Amillepora17133	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	2	0
chr10	4471718	4472218	Amillepora17134	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	1	3	0	0	1	0	0
chr10	4418296	4418796	Amillepora17130	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	3	0	1	1	0	2
chr10	4404505	4405005	Amillepora17129	0	0	0	0	0	0	0	0	0	0	0	0	5	2	1	0	0	1	2	0	0	0	0	3
chr10	4434125	4434625	Amillepora17131	3	0	0	0	0	0	0	0	0	2	0	2	4	2	0	1	1	1	2	0	2	1	0	0
chr10	4379556	4380056	Amillepora17127	2	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	1	0	0
chr10	4341718	4342218	Amillepora17124	1	0	0	0	0	0	0	0	0	0	0	0	4	1	0	2	0	1	3	0	0	1	0	0
chr10	4334733	4335233	Amillepora17123	3	1	0	0	0	0	1	0	0	2	0	0	5	0	2	0	1	1	5	0	0	1	0	4
chr10	4322115	4322615	Amillepora17122	3	0	0	0	0	0	0	0	0	0	0	0	2	3	1	1	0	0	3	0	0	0	1	0
chr10	4354548	4355048	Amillepora17125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	0	0	1
chr10	4367055	4367555	Amillepora17126	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
chr10	4388758	4389258	Amillepora17128	3	0	0	0	0	0	0	0	0	0	0	0	3	2	1	1	0	0	2	0	0	1	0	2
chr10	4440863	4441363	Amillepora17132	14	2	0	1	1	0	30	73	56	65	64	46	7	7	9	1	2	6	45	34	53	35	41	87
chr10	4527253	4527753	Amillepora17139	1	0	0	2	0	0	0	0	0	0	0	0	4	2	0	3	2	3	0	1	0	0	1	0
chr10	4502437	4502937	Amillepora17135	2	0	0	0	0	0	0	0	0	0	1	0	5	1	0	1	0	0	0	0	0	0	0	0
chr10	4509667	4510167	Amillepora17136	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	5	0	1	0	0	1
chr10	4532955	4533455	Amillepora17140	18	8	0	3	0	0	4	0	0	3	2	2	4	0	0	1	0	2	2	1	1	1	2	5
chr10	4520722	4521222	Amillepora17137	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	1	0	0	0
chr10	4522997	4523497	Amillepora17138	6	0	0	0	0	0	0	0	0	0	2	0	5	0	0	4	1	2	1	0	0	0	1	4
chr10	4653094	4653594	Amillepora17146	6	5	1	3	1	3	5	8	5	6	7	8	10	2	1	5	1	4	7	3	2	3	1	5
chr10	4598234	4598734	Amillepora17144	5	0	0	0	0	2	0	0	2	0	0	0	1	1	0	0	2	0	2	1	0	1	0	2
chr10	4576492	4576992	Amillepora17143	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	2	0	0	0	0
chr10	4536885	4537385	Amillepora17141	206	129	100	142	122	135	120	83	39	96	79	131	43	31	15	16	15	24	56	30	27	39	28	66
chr10	4557778	4558278	Amillepora17142	27	7	4	2	1	2	8	0	2	4	4	2	3	3	1	0	2	0	1	0	0	2	1	0
chr10	4670905	4671405	Amillepora17147	5	0	0	0	2	1	0	0	0	0	0	0	3	3	2	2	2	0	8	0	2	2	4	3
chr10	4756712	4757212	Amillepora17156	2	2	0	0	0	0	0	0	0	2	0	0	7	2	4	3	1	1	8	4	2	2	0	6
chr10	4728751	4729251	Amillepora17153	6	2	0	0	0	0	0	0	0	0	0	0	4	2	0	6	1	1	5	1	1	0	0	3
chr10	4745723	4746223	Amillepora17154	0	0	0	0	0	0	0	0	0	0	0	0	2	6	4	2	3	9	5	0	2	1	1	2
chr10	4750814	4751314	Amillepora17155	3	0	0	0	0	0	0	0	0	0	2	2	2	3	0	0	1	0	3	1	1	1	1	1
chr10	4728559	4729059	Amillepora17150	7	2	0	0	0	0	0	0	0	0	0	0	3	3	0	4	1	1	6	0	1	0	0	3
chr10	4811656	4812156	Amillepora17161	10	3	0	0	0	2	1	0	0	1	5	0	8	3	3	6	0	2	7	0	3	2	4	8
chr10	4796899	4797399	Amillepora17159	25	8	1	4	1	3	3	7	5	3	4	5	9	7	3	14	8	8	7	5	4	8	10	10
chr10	4779523	4780023	Amillepora17158	6	0	0	2	0	0	2	0	0	0	2	2	9	3	1	0	1	3	5	0	0	0	1	0
chr10	4962752	4963252	Amillepora17186	50	9	2	0	0	0	0	0	0	0	0	0	3	2	1	0	1	3	0	0	0	0	0	0
chr10	4980591	4981091	Amillepora17187	27	2	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2
chr10	4858497	4858997	Amillepora17162	63	25	32	34	33	39	26	20	12	35	38	19	23	15	17	31	17	28	17	13	23	19	12	31
chr10	4981502	4982002	Amillepora17188	3	14	0	10	13	2	18	19	11	12	30	17	3	2	0	0	1	0	2	1	0	2	0	0
chr10	4988476	4988976	Amillepora17189	4	4	3	3	2	1	25	17	7	15	22	17	13	16	15	14	14	22	25	14	22	19	22	41
chr10	5009110	5009610	Amillepora17193	4	0	0	0	0	0	0	0	0	0	0	0	8	9	8	11	3	13	11	17	18	9	6	23
chr10	5063620	5064120	Amillepora17197	40	27	23	40	33	38	42	40	25	32	46	35	13	13	9	6	10	13	9	3	11	7	4	12
chr10	4992907	4993407	Amillepora17190	62	37	31	55	41	66	114	124	116	110	139	118	24	28	13	25	16	20	92	63	54	53	42	80
chr10	5077380	5077880	Amillepora17198	21	29	35	23	29	28	14	22	13	9	11	11	8	15	12	8	10	16	13	6	4	6	17	12
chr10	5003430	5003930	Amillepora17192	7	2	4	6	1	0	4	10	1	9	9	11	6	7	8	3	3	7	5	2	0	2	3	8
chr10	5002846	5003346	Amillepora17191	1	2	2	2	2	1	4	3	1	0	6	2	4	5	5	3	3	3	3	0	2	2	1	3
chr10	5160115	5160615	Amillepora17200	321	216	202	247	185	258	204	178	145	139	239	181	59	47	36	37	27	50	16	10	14	14	10	32
chr10	5087196	5087696	Amillepora17199	74	34	62	64	49	53	32	39	37	19	39	33	31	16	9	15	15	15	16	14	15	11	10	30
chr10	5290583	5291083	Amillepora17201	0	1	1	1	0	0	0	2	0	2	2	0	15	22	21	14	15	9	10	8	8	6	17	8
chr10	5439486	5439986	Amillepora17207	51	24	17	20	8	21	48	22	7	30	62	35	25	23	10	15	14	11	22	14	11	11	21	22
chr10	5360900	5361400	Amillepora17203	66	47	14	29	19	27	18	11	4	16	20	10	20	18	11	17	15	24	11	3	10	9	7	18
chr10	5484782	5485282	Amillepora17209	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	2	0	2	0	0	0
chr10	5385719	5386219	Amillepora17204	272	195	153	155	109	197	133	106	114	115	163	112	186	236	167	143	129	175	78	79	81	56	84	119
chr10	5485637	5486137	Amillepora17210	8	0	0	0	0	2	5	2	0	0	3	0	0	7	2	0	2	4	5	0	1	1	1	4
chr10	5486320	5486820	Amillepora17211	2	0	0	0	1	0	1	0	0	0	1	0	2	5	3	0	0	5	1	3	1	2	1	3
chr10	5458151	5458651	Amillepora17208	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1
chr10	5521557	5522057	Amillepora17212	32	20	3	12	4	4	0	0	2	0	0	0	10	13	2	10	8	15	0	0	1	0	0	0
chr10	5580951	5581451	Amillepora17213	47	1	2	0	0	0	0	2	0	4	4	0	5	1	0	2	2	0	1	1	1	3	0	2
chr10	5671927	5672427	Amillepora17218	52	9	2	6	0	0	0	0	0	0	0	0	0	1	0	3	0	1	1	2	1	1	0	2
chr10	5673460	5673960	Amillepora17219	43	9	0	9	1	5	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	1	0
chr10	5649285	5649785	Amillepora17217	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0
chr10	5752436	5752936	Amillepora17227	0	0	2	1	0	0	2	0	0	0	1	0	1	1	2	1	2	2	0	2	3	4	3	3
chr10	5749769	5750269	Amillepora17225	8	3	0	2	2	0	4	0	0	1	1	0	14	11	9	12	3	11	11	6	8	3	8	19
chr10	5751355	5751855	Amillepora17226	6	7	19	2	6	3	15	19	17	16	24	6	10	13	7	6	2	12	15	9	16	14	11	28
chr10	5740474	5740974	Amillepora17222	104	199	158	129	184	218	178	241	149	244	239	215	53	50	30	34	46	50	55	52	48	64	55	126
chr10	5772583	5773083	Amillepora17228	0	0	0	0	0	0	0	2	1	2	5	1	2	0	1	0	0	0	8	1	2	1	1	1
chr10	5748962	5749462	Amillepora17224	0	0	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	3	0	0	0	0	2	3
chr10	5849033	5849533	Amillepora17234	2	0	0	0	0	0	17	26	14	14	23	22	4	1	3	3	0	3	8	9	8	8	6	21
chr10	5823425	5823925	Amillepora17233	70	37	11	23	23	40	55	14	9	35	29	36	129	123	87	114	73	132	97	71	93	82	86	146
chr10	5795168	5795668	Amillepora17231	36	70	72	56	107	90	79	166	206	158	131	111	38	33	31	25	27	38	25	35	41	36	43	70
chr10	5784140	5784640	Amillepora17229	15	25	16	33	28	26	2	3	1	0	7	1	16	11	3	7	5	10	3	1	5	0	4	6
chr10	5813268	5813768	Amillepora17232	0	0	0	0	2	4	1	0	0	0	2	0	24	21	11	21	15	16	20	13	9	13	16	29
chr10	5786438	5786938	Amillepora17230	2	6	7	10	10	4	4	13	4	10	6	1	10	8	3	7	4	9	10	5	4	10	5	16
chr10	5857198	5857698	Amillepora17235	59	29	12	13	16	19	27	4	2	9	24	18	15	20	7	12	5	11	6	4	7	4	7	8
chr10	5930335	5930835	Amillepora17241	56	21	51	41	38	26	50	40	31	52	77	42	25	30	23	33	24	34	30	28	47	30	41	75
chr10	5953960	5954460	Amillepora17243	6	1	0	0	3	5	0	0	0	0	0	0	4	3	2	4	6	7	0	0	0	0	0	0
chr10	5902147	5902647	Amillepora17238	299	173	257	259	238	298	79	112	85	94	133	112	37	33	15	22	20	27	17	6	8	7	9	15
chr10	5891734	5892234	Amillepora17237	172	127	155	182	154	214	89	121	81	78	161	107	39	44	24	34	35	37	27	23	24	20	29	61
chr10	5937051	5937551	Amillepora17242	1	0	1	0	0	0	11	1	2	2	5	3	11	16	6	12	12	11	23	16	12	11	14	21
chr10	6050476	6050976	Amillepora17250	61	34	30	26	37	42	33	31	22	19	38	29	32	28	15	11	22	40	34	27	33	40	33	64
chr10	6054905	6055405	Amillepora17251	0	0	0	0	0	4	24	30	28	20	22	16	2	0	0	1	0	0	2	2	1	2	2	2
chr10	6014623	6015123	Amillepora17245	49	36	18	44	35	46	40	23	11	15	35	33	17	12	11	14	19	17	7	4	6	4	6	25
chr10	6043845	6044345	Amillepora17248	3	0	0	0	0	0	2	0	0	4	2	2	2	0	1	2	2	2	7	4	8	13	11	9
chr10	6078698	6079198	Amillepora17253	197	87	51	49	48	58	51	12	24	21	47	34	52	52	22	31	44	42	33	22	23	24	19	35
chr10	6089323	6089823	Amillepora17254	20	4	17	29	11	14	6	0	1	6	4	6	11	18	7	18	7	13	15	15	11	6	13	20
chr10	6057127	6057627	Amillepora17252	0	1	0	0	0	0	0	2	1	2	3	1	2	0	1	1	0	0	2	0	2	2	0	2
chr10	6045290	6045790	Amillepora17249	6	0	0	0	0	0	5	4	1	0	0	5	2	0	0	0	0	0	2	1	0	0	0	4
chr10	6211604	6212104	Amillepora17261	59	40	28	29	26	40	29	10	12	21	21	18	11	4	5	3	10	5	6	1	4	2	1	9
chr10	6157921	6158421	Amillepora17259	2	2	5	2	0	0	5	2	8	2	3	3	23	20	17	22	20	22	20	8	12	6	11	23
chr10	6188335	6188835	Amillepora17260	12	7	1	0	0	3	3	2	2	4	1	5	15	15	13	15	10	28	21	19	14	15	8	28
chr10	6268144	6268644	Amillepora17262	27	3	0	1	0	0	13	10	15	17	9	7	6	1	3	3	1	3	6	5	2	2	1	2
chr10	6382137	6382637	Amillepora17269	9	0	0	0	0	0	0	0	2	1	2	0	3	3	1	5	2	2	1	0	0	1	5	2
