chr	start	end	name	m-L5-s1_S1	m-L5-s2_S2	m-L5-t1_S3	m-L5-t2_S4	m-N12-s1_S5	m-N12-s2_S6	m-N12-t1_S7	m-N12-t2_S8	ub-L5-s1_S9	ub-L5-s2_S10	ub-L5-t1_S11	ub-L5-t2_S12	ub-N12-s1_S13	ub-N12-s2_S14	ub-N12-t1_S15	ub-N12-t2_S16	
chr8	5386261	5386726	RC_1121	24	10	22	18	19	18	27	22	40	50	39	30	49	33	39	23
chr8	5386261	5386726	RC_1122	24	10	22	18	19	18	27	22	40	50	39	30	49	33	39	23
chr8	5387360	5387972	RC_1123	17	11	19	17	20	27	10	23	43	37	52	30	45	30	35	20
chr8	5387360	5387972	RC_1124	17	11	19	17	20	27	10	23	43	37	52	30	45	30	35	20
chr8	5483600	5484189	RC_1125	38	27	24	15	34	46	27	35	45	44	41	44	77	68	63	40
chr8	5483600	5484189	RC_1126	38	27	24	15	34	46	27	35	45	44	41	44	77	68	63	40
chr8	5484314	5484821	RC_1127	25	18	30	26	44	48	37	67	28	39	40	28	77	57	53	59
chr8	5484314	5484821	RC_1128	25	18	30	26	44	48	37	67	28	39	40	28	77	57	53	59
chr8	5485914	5486311	RC_1129	35	35	41	36	34	35	40	51	28	22	27	19	56	57	34	21
chr8	5485914	5486311	RC_1130	35	35	41	36	34	35	40	51	28	22	27	19	56	57	34	21
chr8	5871592	5875032	RC_1131	188	112	160	128	173	218	147	212	239	309	316	180	364	240	172	155
chr8	5871592	5875032	RC_1132	188	112	160	128	173	218	147	212	239	309	316	180	364	240	172	155
chr8	6760157	6762104	RC_1133	20	12	16	12	36	30	32	34	23	33	40	21	103	87	88	48
chr8	6760157	6762104	RC_1134	20	12	16	12	36	30	32	34	23	33	40	21	103	87	88	48
chr8	6762276	6762966	RC_1135	2	2	1	3	12	8	15	13	9	4	10	3	43	25	29	24
chr8	6762276	6762966	RC_1136	2	2	1	3	12	8	15	13	9	4	10	3	43	25	29	24
chr8	6770330	6770564	RC_1137	7	4	6	7	12	11	6	8	3	3	0	4	14	11	12	12
chr8	6770330	6770564	RC_1138	7	4	6	7	12	11	6	8	3	3	0	4	14	11	12	12
chr8	6822351	6822892	RC_1139	21	9	24	11	21	24	13	23	31	23	27	18	57	53	41	38
chr8	6822351	6822892	RC_1140	21	9	24	11	21	24	13	23	31	23	27	18	57	53	41	38
chr8	6823343	6823526	RC_1141	29	11	16	18	19	25	11	23	23	22	21	14	28	22	21	12
chr8	6823343	6823526	RC_1142	29	11	16	18	19	25	11	23	23	22	21	14	28	22	21	12
chr8	7194989	7196165	RC_1143	15	9	9	10	14	12	11	9	29	35	39	31	41	21	30	17
chr8	7194989	7196165	RC_1144	15	9	9	10	14	12	11	9	29	35	39	31	41	21	30	17
chr8	7202808	7207212	RC_1145	79	49	81	69	77	84	87	96	127	122	136	105	165	137	115	90
chr8	7202808	7207212	RC_1146	79	49	81	69	77	84	87	96	127	122	136	105	165	137	115	90
chr8	8070406	8070476	RC_1147	3	2	6	4	0	0	0	0	13	13	10	11	0	0	0	1
chr8	8070406	8070476	RC_1148	3	2	6	4	0	0	0	0	13	13	10	11	0	0	0	1
chr8	8373201	8373267	RC_1149	3	3	4	2	3	3	6	5	8	8	18	7	15	10	6	9
chr8	8373201	8373267	RC_1150	3	3	4	2	3	3	6	5	8	8	18	7	15	10	6	9
chr8	8457153	8457201	RC_1151	2	2	6	3	1	4	2	3	7	15	11	9	10	9	13	8
chr8	8457153	8457201	RC_1152	2	2	6	3	1	4	2	3	7	15	11	9	10	9	13	8
chr8	8457315	8457463	RC_1153	14	8	9	7	15	15	14	10	10	8	23	15	26	18	14	9
chr8	8457315	8457463	RC_1154	14	8	9	7	15	15	14	10	10	8	23	15	26	18	14	9
chr8	10837729	10837777	RC_1155	3	1	9	9	8	4	11	6	8	12	18	8	8	10	6	8
chr8	10837729	10837777	RC_1156	3	1	9	9	8	4	11	6	8	12	18	8	8	10	6	8
chr8	13877129	13880007	RC_1157	92	79	121	75	56	57	43	57	142	145	197	124	125	87	61	56
chr8	13877129	13880007	RC_1158	92	79	121	75	56	57	43	57	142	145	197	124	125	87	61	56
chr8	16194446	16194542	RC_1159	8	4	10	4	8	8	10	9	10	11	9	18	22	11	13	8
chr8	16194446	16194542	RC_1160	8	4	10	4	8	8	10	9	10	11	9	18	22	11	13	8
chr9	1128113	1128198	RC_1161	6	1	1	2	6	2	4	3	11	9	10	9	18	11	12	5
chr9	1128113	1128198	RC_1162	6	1	1	2	6	2	4	3	11	9	10	9	18	11	12	5
chr9	2773489	2775162	RC_1163	59	46	68	44	63	73	52	69	54	83	75	58	104	92	56	48
chr9	2773489	2775162	RC_1164	59	46	68	44	63	73	52	69	54	83	75	58	104	92	56	48
chr9	3072677	3072816	RC_1165	7	3	9	7	16	20	15	27	7	11	16	11	63	49	65	42
chr9	3072677	3072816	RC_1166	7	3	9	7	16	20	15	27	7	11	16	11	63	49	65	42
chr9	3072873	3073120	RC_1167	10	4	11	6	23	53	31	36	20	28	21	15	114	88	103	77
chr9	3072873	3073120	RC_1168	10	4	11	6	23	53	31	36	20	28	21	15	114	88	103	77
chr9	3079749	3079887	RC_1169	6	6	7	7	29	35	35	38	24	21	25	13	87	65	73	47
chr9	3079749	3079887	RC_1170	6	6	7	7	29	35	35	38	24	21	25	13	87	65	73	47
chr9	3079973	3080303	RC_1171	6	5	7	8	52	64	54	82	15	19	24	13	139	96	87	57
chr9	3079973	3080303	RC_1172	6	5	7	8	52	64	54	82	15	19	24	13	139	96	87	57
chr9	3088239	3088515	RC_1173	10	4	13	8	24	40	43	47	25	16	20	22	85	78	69	53
chr9	3088239	3088515	RC_1174	10	4	13	8	24	40	43	47	25	16	20	22	85	78	69	53
chr9	3088561	3088688	RC_1175	1	1	0	0	3	4	4	3	0	1	2	4	11	11	5	5
chr9	3088561	3088688	RC_1176	1	1	0	0	3	4	4	3	0	1	2	4	11	11	5	5
chr9	3103292	3103529	RC_1177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
chr9	3103292	3103529	RC_1178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
chr9	5495724	5497578	RC_1179	79	78	75	77	62	85	65	101	67	86	89	45	154	115	97	73
chr9	5495724	5497578	RC_1180	79	78	75	77	62	85	65	101	67	86	89	45	154	115	97	73
chr9	5983815	5984362	RC_1181	13	10	20	8	19	16	12	20	40	38	47	37	47	30	40	24
chr9	5983815	5984362	RC_1182	13	10	20	8	19	16	12	20	40	38	47	37	47	30	40	24
chr9	6508436	6508799	RC_1183	28	16	25	19	16	25	12	21	25	27	29	33	34	30	16	19
chr9	6508436	6508799	RC_1184	28	16	25	19	16	25	12	21	25	27	29	33	34	30	16	19
chr9	7285158	7285212	RC_1185	4	0	2	0	0	1	0	2	2	4	5	0	4	1	5	2
chr9	7285158	7285212	RC_1186	4	0	2	0	0	1	0	2	2	4	5	0	4	1	5	2
chr9	7412658	7412712	RC_1187	5	1	0	0	2	1	2	2	4	4	8	6	10	2	6	5
chr9	7412658	7412712	RC_1188	5	1	0	0	2	1	2	2	4	4	8	6	10	2	6	5
chr9	7603978	7604422	RC_1189	33	26	40	37	17	15	10	15	58	42	51	30	31	21	14	6
chr9	7603978	7604422	RC_1190	33	26	40	37	17	15	10	15	58	42	51	30	31	21	14	6
chr9	7771852	7772012	RC_1191	7	4	9	3	4	2	2	5	19	23	24	14	16	9	13	6
chr9	7771852	7772012	RC_1192	7	4	9	3	4	2	2	5	19	23	24	14	16	9	13	6
chr9	8050849	8052138	RC_1193	31	31	37	19	31	30	21	40	59	62	69	48	53	37	49	15
chr9	8050849	8052138	RC_1194	31	31	37	19	31	30	21	40	59	62	69	48	53	37	49	15
chr9	8052193	8052530	RC_1195	4	2	3	4	1	2	0	1	7	10	3	3	9	3	7	3
chr9	8052193	8052530	RC_1196	4	2	3	4	1	2	0	1	7	10	3	3	9	3	7	3
chr9	9359239	9364029	RC_1197	284	222	241	235	203	208	184	225	321	369	349	275	417	307	227	181
chr9	9359239	9364029	RC_1198	284	222	241	235	203	208	184	225	321	369	349	275	417	307	227	181
chr9	10597130	10597563	RC_1199	14	2	16	10	12	15	8	13	18	35	21	20	48	32	28	27
chr9	10597130	10597563	RC_1200	14	2	16	10	12	15	8	13	18	35	21	20	48	32	28	27
chr9	12417458	12417562	RC_1201	3	0	7	4	4	1	5	2	16	8	24	11	18	6	7	6
chr9	12417458	12417562	RC_1202	3	0	7	4	4	1	5	2	16	8	24	11	18	6	7	6
chr9	13282488	13282710	RC_1203	5	5	7	5	5	6	2	8	20	17	32	21	18	14	23	10
chr9	13282488	13282710	RC_1204	5	5	7	5	5	6	2	8	20	17	32	21	18	14	23	10
chr9	13319727	13319983	RC_1205	10	8	8	8	1	4	2	5	16	12	23	10	12	7	2	1
chr9	13319727	13319983	RC_1206	10	8	8	8	1	4	2	5	16	12	23	10	12	7	2	1
chr9	13320065	13321324	RC_1207	40	27	40	31	11	18	21	15	62	88	85	62	54	32	34	18
chr9	13320065	13321324	RC_1208	40	27	40	31	11	18	21	15	62	88	85	62	54	32	34	18
chr9	13321993	13322078	RC_1209	17	5	7	9	4	9	3	7	11	21	21	14	11	10	12	9
chr9	13321993	13322078	RC_1210	17	5	7	9	4	9	3	7	11	21	21	14	11	10	12	9
chr9	13322351	13323972	RC_1211	66	50	52	43	55	67	55	65	64	72	64	52	107	69	71	46
chr9	13322351	13323972	RC_1212	66	50	52	43	55	67	55	65	64	72	64	52	107	69	71	46
chr9	13324352	13324926	RC_1213	37	38	27	25	56	52	37	45	29	46	43	20	44	27	10	8
chr9	13324352	13324926	RC_1214	37	38	27	25	56	52	37	45	29	46	43	20	44	27	10	8
chr9	13325516	13325576	RC_1215	3	1	6	1	1	1	6	2	4	5	4	4	7	3	2	5
chr9	13325516	13325576	RC_1216	3	1	6	1	1	1	6	2	4	5	4	4	7	3	2	5
chr9	13507380	13507822	RC_1217	17	10	16	11	9	18	9	10	27	46	41	31	45	33	30	24
chr9	13507380	13507822	RC_1218	17	10	16	11	9	18	9	10	27	46	41	31	45	33	30	24
chr9	13508047	13508309	RC_1219	24	11	19	11	8	15	13	24	26	30	27	14	32	21	23	11
chr9	13508047	13508309	RC_1220	24	11	19	11	8	15	13	24	26	30	27	14	32	21	23	11
chr9	13533945	13537097	RC_1221	117	80	95	69	82	89	73	93	161	164	183	138	194	155	103	74
chr9	13533945	13537097	RC_1222	117	80	95	69	82	89	73	93	161	164	183	138	194	155	103	74
chr9	13537247	13537319	RC_1223	6	6	7	3	4	7	0	6	8	13	13	6	10	4	4	1
chr9	13537247	13537319	RC_1224	6	6	7	3	4	7	0	6	8	13	13	6	10	4	4	1
chr9	13543893	13543981	RC_1225	6	4	1	13	2	3	3	3	5	14	10	11	7	10	4	5
chr9	13543893	13543981	RC_1226	6	4	1	13	2	3	3	3	5	14	10	11	7	10	4	5
chr9	13558172	13558240	RC_1227	5	2	3	1	0	1	0	0	3	9	6	3	0	2	0	0
chr9	13558172	13558240	RC_1228	5	2	3	1	0	1	0	0	3	9	6	3	0	2	0	0
chr9	13558445	13559009	RC_1229	20	11	25	22	15	11	11	9	21	32	47	15	25	17	13	9
chr9	13558445	13559009	RC_1230	20	11	25	22	15	11	11	9	21	32	47	15	25	17	13	9
chr9	13559199	13559445	RC_1231	17	11	23	24	11	9	8	17	22	30	17	17	21	8	12	6
chr9	13559199	13559445	RC_1232	17	11	23	24	11	9	8	17	22	30	17	17	21	8	12	6
chr9	13594538	13599967	RC_1233	170	149	161	150	187	205	187	204	197	238	309	212	326	235	220	176
chr9	13594538	13599967	RC_1234	170	149	161	150	187	205	187	204	197	238	309	212	326	235	220	176
chr9	13602915	13602983	RC_1235	6	4	9	5	3	5	6	6	14	8	7	13	15	6	5	1
chr9	13602915	13602983	RC_1236	6	4	9	5	3	5	6	6	14	8	7	13	15	6	5	1
chr9	13603188	13603748	RC_1237	24	13	22	26	6	10	9	6	28	30	30	10	15	10	6	4
chr9	13603188	13603748	RC_1238	24	13	22	26	6	10	9	6	28	30	30	10	15	10	6	4
chr9	13662653	13665740	RC_1239	111	65	85	83	76	77	57	82	154	175	204	157	191	139	115	79
chr9	13662653	13665740	RC_1240	111	65	85	83	76	77	57	82	154	175	204	157	191	139	115	79
chr9	13666753	13666993	RC_1241	22	14	28	18	20	16	8	19	35	33	25	24	32	19	11	8
chr9	13666753	13666993	RC_1242	22	14	28	18	20	16	8	19	35	33	25	24	32	19	11	8
chr9	13667047	13667622	RC_1243	25	12	30	18	26	26	13	36	35	43	40	26	36	31	8	13
chr9	13667047	13667622	RC_1244	25	12	30	18	26	26	13	36	35	43	40	26	36	31	8	13
chr9	13667813	13668081	RC_1245	45	38	29	32	31	32	24	32	42	55	48	37	55	50	29	22
chr9	13667813	13668081	RC_1246	45	38	29	32	31	32	24	32	42	55	48	37	55	50	29	22
chr9	13698147	13700000	RC_1247	126	81	135	110	134	173	112	162	260	288	303	187	379	260	206	168
chr9	13698147	13700000	RC_1248	126	81	135	110	134	173	112	162	260	288	303	187	379	260	206	168
chr9	13700009	13700084	RC_1249	8	8	15	9	8	11	9	9	25	22	28	16	35	20	17	17
chr9	13700009	13700084	RC_1250	8	8	15	9	8	11	9	9	25	22	28	16	35	20	17	17
chr9	13702366	13702961	RC_1251	67	55	55	61	58	51	45	64	73	90	79	72	125	73	50	30
chr9	13702366	13702961	RC_1252	67	55	55	61	58	51	45	64	73	90	79	72	125	73	50	30
chr9	13703205	13703479	RC_1253	11	9	11	7	4	4	6	5	7	16	12	16	11	12	7	4
chr9	13703205	13703479	RC_1254	11	9	11	7	4	4	6	5	7	16	12	16	11	12	7	4
chr9	13718143	13718613	RC_1255	10	4	11	13	7	6	2	10	28	42	29	29	21	11	13	10
chr9	13718143	13718613	RC_1256	10	4	11	13	7	6	2	10	28	42	29	29	21	11	13	10
chr9	13719094	13719663	RC_1257	20	24	24	28	12	14	22	25	45	47	52	37	34	47	23	11
chr9	13719094	13719663	RC_1258	20	24	24	28	12	14	22	25	45	47	52	37	34	47	23	11
chr9	13719950	13720132	RC_1259	23	13	25	17	19	20	12	10	28	33	31	26	25	24	17	13
chr9	13719950	13720132	RC_1260	23	13	25	17	19	20	12	10	28	33	31	26	25	24	17	13
chr9	16613608	16614153	RC_1261	12	4	5	3	16	23	14	10	37	34	39	26	71	47	40	45
chr9	16613608	16614153	RC_1262	12	4	5	3	16	23	14	10	37	34	39	26	71	47	40	45
chr9	16616953	16617667	RC_1263	11	5	15	18	22	21	17	21	34	40	41	36	82	41	48	37
chr9	16616953	16617667	RC_1264	11	5	15	18	22	21	17	21	34	40	41	36	82	41	48	37
chr9	16621804	16625962	RC_1265	211	194	226	227	186	209	182	208	225	255	257	190	414	305	297	186
chr9	16621804	16625962	RC_1266	211	194	226	227	186	209	182	208	225	255	257	190	414	305	297	186
chr9	16769699	16770215	RC_1267	52	34	47	55	16	36	22	35	13	31	29	17	28	26	9	11
chr9	16769699	16770215	RC_1268	52	34	47	55	16	36	22	35	13	31	29	17	28	26	9	11
chr9	17156824	17158220	RC_1269	14	22	19	16	2	3	4	10	12	17	16	13	7	3	9	1
chr9	17156824	17158220	RC_1270	14	22	19	16	2	3	4	10	12	17	16	13	7	3	9	1
chr9	17261371	17261571	RC_1271	17	9	7	9	9	9	9	9	18	25	25	11	25	19	15	9
chr9	17261371	17261571	RC_1272	17	9	7	9	9	9	9	9	18	25	25	11	25	19	15	9
chr9	17292523	17292787	RC_1273	35	25	25	32	19	33	26	30	18	16	26	14	23	21	4	3
chr9	17292523	17292787	RC_1274	35	25	25	32	19	33	26	30	18	16	26	14	23	21	4	3
chr9	17591389	17591784	RC_1275	96	104	100	94	56	52	27	61	52	71	60	43	56	38	10	4
chr9	17591389	17591784	RC_1276	96	104	100	94	56	52	27	61	52	71	60	43	56	38	10	4
chr9	17591998	17597658	RC_1277	599	562	568	537	338	337	244	375	726	854	821	554	572	418	269	176
chr9	17591998	17597658	RC_1278	599	562	568	537	338	337	244	375	726	854	821	554	572	418	269	176
chr9	17809084	17811091	RC_1279	51	27	32	26	49	62	27	41	101	142	153	95	178	112	115	104
chr9	17809084	17811091	RC_1280	51	27	32	26	49	62	27	41	101	142	153	95	178	112	115	104
chr9	18619124	18619478	RC_1281	31	25	18	25	24	27	20	21	39	31	42	35	63	34	11	19
chr9	18619124	18619478	RC_1282	31	25	18	25	24	27	20	21	39	31	42	35	63	34	11	19
chr9	19216836	19221739	RC_1283	131	82	121	136	112	119	75	138	254	317	367	241	327	256	249	196
chr9	19216836	19221739	RC_1284	131	82	121	136	112	119	75	138	254	317	367	241	327	256	249	196
Sc0000015	6893	7184	RC_1285	7	9	9	3	6	7	2	9	14	13	14	13	21	16	9	11
Sc0000015	6893	7184	RC_1286	7	9	9	3	6	7	2	9	14	13	14	13	21	16	9	11
Sc0000015	24163	24262	RC_1287	4	10	4	8	12	7	9	11	9	8	4	1	9	14	5	4
Sc0000015	24163	24262	RC_1288	4	10	4	8	12	7	9	11	9	8	4	1	9	14	5	4
Sc0000015	222444	222735	RC_1289	45	29	29	35	16	12	16	19	4	13	12	8	11	8	15	3
Sc0000015	222444	222735	RC_1290	45	29	29	35	16	12	16	19	4	13	12	8	11	8	15	3
Sc0000015	222832	226202	RC_1291	133	118	143	115	100	128	101	148	185	207	215	158	214	162	137	88
Sc0000015	222832	226202	RC_1292	133	118	143	115	100	128	101	148	185	207	215	158	214	162	137	88
Sc0000015	234296	234896	RC_1293	19	11	15	13	12	6	15	10	48	70	56	42	47	22	27	19
Sc0000015	234296	234896	RC_1294	19	11	15	13	12	6	15	10	48	70	56	42	47	22	27	19
Sc0000015	301146	302937	RC_1295	44	33	44	45	17	15	17	24	56	75	77	49	29	25	15	15
Sc0000015	301146	302937	RC_1296	44	33	44	45	17	15	17	24	56	75	77	49	29	25	15	15
Sc0000015	526368	530237	RC_1297	112	96	93	115	95	108	80	114	148	165	171	113	218	134	106	94
Sc0000015	526368	530237	RC_1298	112	96	93	115	95	108	80	114	148	165	171	113	218	134	106	94
Sc0000015	1267825	1268342	RC_1299	0	0	1	0	4	0	0	3	0	0	1	0	2	2	1	0
Sc0000015	1267825	1268342	RC_1300	0	0	1	0	4	0	0	3	0	0	1	0	2	2	1	0
Sc0000015	1268442	1268635	RC_1301	0	0	0	0	1	0	0	1	0	1	0	0	4	3	0	2
Sc0000015	1268442	1268635	RC_1302	0	0	0	0	1	0	0	1	0	1	0	0	4	3	0	2
Sc0000015	2077481	2077918	RC_1303	11	11	7	8	11	4	7	12	11	10	13	11	21	13	9	8
Sc0000015	2077481	2077918	RC_1304	11	11	7	8	11	4	7	12	11	10	13	11	21	13	9	8
Sc0000015	2548204	2550890	RC_1305	156	121	144	138	249	249	159	257	141	185	202	161	331	283	209	145
Sc0000015	2548204	2550890	RC_1306	156	121	144	138	249	249	159	257	141	185	202	161	331	283	209	145
Sc0000028	647874	648099	RC_1307	1	3	5	5	4	2	1	3	1	4	2	4	9	6	2	2
Sc0000028	647874	648099	RC_1308	1	3	5	5	4	2	1	3	1	4	2	4	9	6	2	2
Sc0000028	648190	648674	RC_1309	2	3	0	1	2	3	3	3	2	0	2	1	2	3	1	0
Sc0000028	648190	648674	RC_1310	2	3	0	1	2	3	3	3	2	0	2	1	2	3	1	0
Sc0000030	359195	363848	RC_1311	142	116	105	137	154	167	151	181	158	162	188	125	234	183	183	132
Sc0000030	359195	363848	RC_1312	142	116	105	137	154	167	151	181	158	162	188	125	234	183	183	132
Sc0000030	1878477	1880327	RC_1313	5	4	11	7	3	11	5	6	13	6	11	10	20	9	13	6
Sc0000030	1878477	1880327	RC_1314	5	4	11	7	3	11	5	6	13	6	11	10	20	9	13	6
Sc0000030	1954754	1957090	RC_1315	78	74	76	83	118	157	120	156	111	146	165	115	243	190	174	112
Sc0000030	1954754	1957090	RC_1316	78	74	76	83	118	157	120	156	111	146	165	115	243	190	174	112
Sc0000038	588757	594919	RC_1317	194	139	180	160	186	230	180	255	252	316	350	219	487	335	358	248
Sc0000038	588757	594919	RC_1318	194	139	180	160	186	230	180	255	252	316	350	219	487	335	358	248
Sc0000050	914988	915848	RC_1319	36	33	38	43	45	34	47	48	47	56	66	44	66	63	44	29
Sc0000050	914988	915848	RC_1320	36	33	38	43	45	34	47	48	47	56	66	44	66	63	44	29
Sc0000050	925251	927361	RC_1321	169	150	133	137	110	131	122	148	101	107	124	80	146	104	71	66
Sc0000050	925251	927361	RC_1322	169	150	133	137	110	131	122	148	101	107	124	80	146	104	71	66
Sc0000050	1157707	1158281	RC_1323	43	40	34	49	47	51	37	38	36	39	39	35	47	45	17	7
Sc0000050	1157707	1158281	RC_1324	43	40	34	49	47	51	37	38	36	39	39	35	47	45	17	7
Sc0000050	1309086	1310508	RC_1325	71	46	80	62	91	89	76	92	104	101	109	76	149	95	69	56
Sc0000050	1309086	1310508	RC_1326	71	46	80	62	91	89	76	92	104	101	109	76	149	95	69	56
Sc0000050	1505509	1506388	RC_1327	29	29	24	29	46	58	41	61	41	37	41	41	78	70	40	24
Sc0000050	1505509	1506388	RC_1328	29	29	24	29	46	58	41	61	41	37	41	41	78	70	40	24
Sc0000050	1506576	1506993	RC_1329	5	4	2	6	17	20	13	26	18	16	11	12	39	29	26	13
Sc0000050	1506576	1506993	RC_1330	5	4	2	6	17	20	13	26	18	16	11	12	39	29	26	13
Sc0000050	1559302	1559544	RC_1331	3	3	5	6	8	5	4	13	4	7	4	5	12	11	6	6
Sc0000050	1559302	1559544	RC_1332	3	3	5	6	8	5	4	13	4	7	4	5	12	11	6	6
Sc0000050	1561680	1563614	RC_1333	30	28	36	27	44	43	25	44	29	29	59	30	75	55	26	25
Sc0000050	1561680	1563614	RC_1334	30	28	36	27	44	43	25	44	29	29	59	30	75	55	26	25
Sc0000050	1564247	1565873	RC_1335	30	21	27	23	34	38	31	33	32	29	28	28	66	47	20	9
Sc0000050	1564247	1565873	RC_1336	30	21	27	23	34	38	31	33	32	29	28	28	66	47	20	9
Sc0000050	1616339	1616585	RC_1337	5	7	9	7	3	2	4	7	12	12	8	9	14	7	6	1
Sc0000050	1616339	1616585	RC_1338	5	7	9	7	3	2	4	7	12	12	8	9	14	7	6	1
Sc0000050	1616643	1618856	RC_1339	90	40	70	55	57	73	44	86	89	136	96	67	135	90	55	53
Sc0000050	1616643	1618856	RC_1340	90	40	70	55	57	73	44	86	89	136	96	67	135	90	55	53
Sc0000050	1619528	1619604	RC_1341	5	7	1	1	6	9	9	5	2	3	7	1	9	8	7	4
Sc0000050	1619528	1619604	RC_1342	5	7	1	1	6	9	9	5	2	3	7	1	9	8	7	4
Sc0000050	1619744	1624779	RC_1343	340	311	280	309	363	412	352	445	195	222	192	138	313	272	132	118
Sc0000050	1619744	1624779	RC_1344	340	311	280	309	363	412	352	445	195	222	192	138	313	272	132	118
Sc0000059	70094	72538	RC_1345	92	85	103	95	116	135	115	163	119	129	162	108	225	157	150	147
Sc0000059	70094	72538	RC_1346	92	85	103	95	116	135	115	163	119	129	162	108	225	157	150	147
Sc0000059	87123	87873	RC_1347	53	38	46	43	22	30	30	22	80	80	80	73	109	63	84	65
Sc0000059	87123	87873	RC_1348	53	38	46	43	22	30	30	22	80	80	80	73	109	63	84	65
Sc0000059	88477	91279	RC_1349	229	200	247	219	144	179	118	193	316	392	378	252	412	247	220	173
Sc0000059	88477	91279	RC_1350	229	200	247	219	144	179	118	193	316	392	378	252	412	247	220	173
Sc0000059	135211	135246	RC_1351	2	2	2	0	2	2	0	4	6	4	0	3	3	1	1	0
Sc0000059	135211	135246	RC_1352	2	2	2	0	2	2	0	4	6	4	0	3	3	1	1	0
Sc0000059	272178	272235	RC_1353	1	0	0	0	2	7	2	1	2	2	0	1	3	6	2	1
Sc0000059	272178	272235	RC_1354	1	0	0	0	2	7	2	1	2	2	0	1	3	6	2	1
Sc0000059	1427798	1427874	RC_1355	3	1	0	0	7	3	1	4	8	2	6	5	14	6	10	9
Sc0000059	1427798	1427874	RC_1356	3	1	0	0	7	3	1	4	8	2	6	5	14	6	10	9
Sc0000059	1431657	1431768	RC_1357	1	1	2	1	4	2	2	6	0	2	7	6	12	3	3	1
Sc0000059	1431657	1431768	RC_1358	1	1	2	1	4	2	2	6	0	2	7	6	12	3	3	1
Sc0000061	211251	212112	RC_1359	82	68	77	69	81	73	67	92	58	63	54	35	101	68	52	34
Sc0000061	211251	212112	RC_1360	82	68	77	69	81	73	67	92	58	63	54	35	101	68	52	34
Sc0000061	287662	289552	RC_1361	63	50	55	47	87	83	84	113	52	76	64	55	174	99	77	55
Sc0000061	287662	289552	RC_1362	63	50	55	47	87	83	84	113	52	76	64	55	174	99	77	55
Sc0000061	456427	456899	RC_1363	22	22	22	23	25	27	20	34	24	23	29	15	43	37	22	8
Sc0000061	456427	456899	RC_1364	22	22	22	23	25	27	20	34	24	23	29	15	43	37	22	8
Sc0000061	530943	531103	RC_1365	0	0	0	0	20	17	9	14	0	0	0	0	15	11	6	7
Sc0000061	530943	531103	RC_1366	0	0	0	0	20	17	9	14	0	0	0	0	15	11	6	7
Sc0000061	531472	532107	RC_1367	2	0	1	0	21	35	24	40	2	5	0	4	58	38	34	18
Sc0000061	531472	532107	RC_1368	2	0	1	0	21	35	24	40	2	5	0	4	58	38	34	18
Sc0000061	532257	532864	RC_1369	0	0	0	0	46	44	42	42	0	1	0	1	69	47	43	25
Sc0000061	532257	532864	RC_1370	0	0	0	0	46	44	42	42	0	1	0	1	69	47	43	25
Sc0000061	534911	535214	RC_1371	0	0	0	0	13	25	19	21	0	1	0	0	27	16	8	4
Sc0000061	534911	535214	RC_1372	0	0	0	0	13	25	19	21	0	1	0	0	27	16	8	4
Sc0000061	535572	535755	RC_1373	0	0	0	0	11	5	3	7	0	0	0	0	17	12	7	5
Sc0000061	535572	535755	RC_1374	0	0	0	0	11	5	3	7	0	0	0	0	17	12	7	5
Sc0000061	537252	537378	RC_1375	0	0	0	0	2	4	2	8	0	0	0	0	3	3	1	1
Sc0000061	537252	537378	RC_1376	0	0	0	0	2	4	2	8	0	0	0	0	3	3	1	1
Sc0000066	120745	126676	RC_1377	200	171	185	194	166	186	151	245	224	271	264	214	341	249	170	155
Sc0000066	120745	126676	RC_1378	200	171	185	194	166	186	151	245	224	271	264	214	341	249	170	155
Sc0000066	536506	541164	RC_1379	248	258	239	248	183	220	190	227	207	239	252	185	364	292	259	182
Sc0000066	536506	541164	RC_1380	248	258	239	248	183	220	190	227	207	239	252	185	364	292	259	182
Sc0000066	1259439	1261015	RC_1381	116	77	105	83	70	85	57	97	146	195	205	136	145	111	101	73
Sc0000066	1259439	1261015	RC_1382	116	77	105	83	70	85	57	97	146	195	205	136	145	111	101	73
Sc0000066	1261151	1261909	RC_1383	5	2	1	6	0	0	1	0	6	3	2	5	0	1	1	3
Sc0000066	1261151	1261909	RC_1384	5	2	1	6	0	0	1	0	6	3	2	5	0	1	1	3
Sc0000070	298277	298479	RC_1385	8	10	13	8	12	7	7	18	28	19	26	23	35	23	28	12
Sc0000070	298277	298479	RC_1386	8	10	13	8	12	7	7	18	28	19	26	23	35	23	28	12
Sc0000070	298915	299603	RC_1387	40	16	32	18	41	44	21	41	50	66	64	38	100	60	67	65
Sc0000070	298915	299603	RC_1388	40	16	32	18	41	44	21	41	50	66	64	38	100	60	67	65
Sc0000070	574135	576139	RC_1389	68	46	80	52	54	75	49	52	141	173	176	118	78	55	55	46
Sc0000070	574135	576139	RC_1390	68	46	80	52	54	75	49	52	141	173	176	118	78	55	55	46
Sc0000070	759967	761715	RC_1391	33	13	33	24	134	152	115	142	71	102	101	54	102	73	60	57
Sc0000070	759967	761715	RC_1392	33	13	33	24	134	152	115	142	71	102	101	54	102	73	60	57
